customer_id,age,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,gender,churn
931,36,1,77.51016033662071,5243.0929695947325,One year,Electronic check,DSL,No internet service,No internet service,No internet service,No,No,Male,0
932,73,4,82.70462965977983,4307.91625061611,One year,Credit card,No,No internet service,Yes,No,No internet service,Yes,Male,1
933,23,1,53.152880886958926,1818.5509307524833,Two year,Credit card,DSL,No internet service,No internet service,Yes,No,Yes,Female,0
934,12,1,67.47095391911165,1893.662997468685,One year,Credit card,Fiber optic,No,Yes,No,No,Yes,Male,0
935,51,6,104.08314867500573,2995.58151400203,One year,Bank transfer,No,Yes,Yes,No internet service,No internet service,No,Male,1
936,37,0,54.88506591476126,3703.172609918038,One year,Mailed check,No,Yes,No internet service,Yes,No internet service,Yes,Male,0
937,29,11,43.82184825886799,361.9709425639832,Two year,Credit card,No,Yes,No internet service,No,Yes,Yes,Female,0
938,55,9,94.63326804925198,213.6245346453134,One year,Bank transfer,No,Yes,No internet service,Yes,No,Yes,Female,1
939,48,5,104.25174381061589,1377.9651944456186,One year,Bank transfer,DSL,No internet service,No internet service,Yes,No internet service,No,Male,0
940,36,4,65.07391343695694,2582.7375831738646,Month-to-month,Mailed check,Fiber optic,No,No,No,Yes,No,Female,1
941,25,11,85.22926070816712,2496.8735905075973,Two year,Mailed check,No,No,No internet service,No,No internet service,No,Male,1
942,58,1,91.82951831061762,3069.77145498385,One year,Electronic check,No,No,No internet service,No internet service,No internet service,Yes,Female,1
943,54,0,50.15031534923232,800.3024716346919,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Male,1
944,43,1,55.29388329264263,-316.14386296887665,Two year,Credit card,DSL,No,Yes,Yes,No,Yes,Male,0
945,72,7,89.6174902630947,2858.0141953021453,Two year,Mailed check,No,No internet service,No internet service,No internet service,No internet service,No,Female,1
946,28,0,98.70028557417018,1171.8037270347654,Two year,Bank transfer,DSL,No,Yes,Yes,Yes,Yes,Female,1
947,22,4,76.2576172034871,-18.48786438863792,Two year,Credit card,DSL,Yes,Yes,Yes,No internet service,No,Female,0
948,34,26,47.403712929958914,2145.063745959382,Two year,Bank transfer,DSL,No internet service,Yes,No internet service,No internet service,Yes,Female,0
949,44,9,104.74122223398882,2793.1756882186774,Two year,Mailed check,DSL,No,Yes,No internet service,Yes,Yes,Female,1
950,48,3,54.38058204376071,1877.9428678787228,One year,Electronic check,No,Yes,No,No internet service,Yes,No,Male,0
951,41,0,58.297244376570966,1542.1516138175107,One year,Bank transfer,No,Yes,No internet service,No,No,Yes,Male,0
952,50,8,71.84675668979243,1840.6377678540935,One year,Credit card,DSL,Yes,Yes,Yes,No,No,Male,1
953,26,4,96.08320841429548,1629.417237599217,One year,Mailed check,DSL,No internet service,No internet service,Yes,No,No,Female,0
954,66,0,82.07951953104447,651.9528880598328,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,Yes,No,Yes,Female,1
955,43,0,73.29731000723821,,One year,Credit card,Fiber optic,No,No,No internet service,Yes,Yes,Male,1
956,61,12,74.26577060236212,2521.2799050138146,Two year,Credit card,Fiber optic,Yes,Yes,No internet service,No internet service,No,Male,0
957,50,5,65.87029337286933,2321.6785413765,One year,Credit card,No,No,No internet service,No internet service,No internet service,No,Male,0
958,51,8,76.16279029037013,2168.05980596682,One year,Bank transfer,Fiber optic,No,No internet service,No internet service,No internet service,No,Male,0
959,53,10,14.40879844611394,1004.8515181466205,Two year,Mailed check,No,Yes,No,No internet service,No,Yes,Female,0
960,51,4,59.067850818604036,1818.4968378643327,One year,Credit card,No,No,No internet service,No,Yes,No,Male,0
961,54,3,69.82643869833562,-177.0650464428547,One year,Bank transfer,No,No internet service,No internet service,No internet service,Yes,Yes,Female,0
962,64,2,41.97971832760986,,One year,Mailed check,No,No,Yes,Yes,Yes,Yes,Male,0
963,47,1,72.7264663562312,3428.8577078135672,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Female,0
964,55,2,,525.8678679578943,One year,Bank transfer,DSL,No internet service,Yes,Yes,No,No,Female,0
965,43,7,100.1095139663098,1414.0723266822447,Two year,Bank transfer,DSL,No internet service,No,No internet service,Yes,Yes,Female,1
966,66,4,96.46039450429714,2329.1067787101297,Two year,Credit card,DSL,No,No internet service,No internet service,No,Yes,Female,1
967,34,11,55.68388861763674,3252.842634427484,One year,Mailed check,Fiber optic,No,Yes,Yes,Yes,Yes,Male,0
968,72,2,61.983245768666094,1551.7753836998504,One year,Electronic check,DSL,No internet service,No internet service,Yes,No,Yes,Male,0
969,44,4,63.52104868783215,1307.7496707341036,One year,Bank transfer,Fiber optic,No,Yes,Yes,Yes,No,Male,1
970,23,4,55.966810476807545,31.076857583916873,Two year,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,Female,0
971,46,4,68.90049968056253,,Two year,Mailed check,Fiber optic,No,Yes,No,Yes,No,Male,0
972,34,6,49.834358622248196,4042.076040143744,Month-to-month,Credit card,DSL,No,No internet service,Yes,Yes,No,Male,1
973,57,1,42.38769330124947,2277.358461964676,Month-to-month,Electronic check,DSL,No internet service,Yes,No internet service,No,No,Male,0
974,35,3,,1977.7210208162867,Month-to-month,Credit card,DSL,No,No internet service,No internet service,No,Yes,Female,1
975,38,0,77.59059168443622,2322.0823107669853,Two year,Electronic check,No,No,No,No,No internet service,Yes,Female,0
976,16,2,48.913684806800156,1988.907996051398,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,No,Female,1
977,38,3,82.90710861525199,1186.98562773987,One year,Bank transfer,No,Yes,No internet service,No internet service,Yes,No,Male,1
978,8,5,52.36844541669337,2823.2799156777055,One year,Mailed check,Fiber optic,No,No internet service,No,Yes,No,Male,1
979,21,15,70.06330476075962,2225.7615231117543,Two year,Mailed check,DSL,Yes,No internet service,No internet service,No,No,Male,0
980,56,4,81.40688025224912,2017.6132519336572,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,No internet service,Yes,Female,1
981,56,6,64.32774870592574,1024.63397272175,One year,Electronic check,Fiber optic,Yes,Yes,No,No,No,Male,1
982,51,3,74.0948182428227,3303.507931934759,Two year,Mailed check,No,Yes,Yes,Yes,Yes,Yes,Female,0
983,30,5,54.67140712224857,2664.7027453331098,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,Yes,Yes,Female,1
984,44,0,61.07066833143806,1447.079162632698,One year,Electronic check,DSL,Yes,No internet service,No internet service,No internet service,Yes,Female,0
985,44,1,,3001.8248536819374,Month-to-month,Electronic check,Fiber optic,No,No internet service,No internet service,No,Yes,Female,0
986,27,2,50.06843306919522,1502.4291616147927,Two year,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,Male,0
987,67,3,61.464516737684356,1217.996507488963,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,Male,1
988,58,0,34.02763402272507,1240.2968825197129,Two year,Bank transfer,No,Yes,Yes,No,Yes,No,Female,1
989,41,0,55.17692505715791,228.9314469119088,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,No,Yes,Male,1
990,45,1,59.302490132606586,2471.5423804182055,One year,Bank transfer,Fiber optic,Yes,Yes,No internet service,No,No,Female,0
991,48,17,59.87640495009239,168.85512166164983,Two year,Mailed check,No,Yes,Yes,No internet service,No internet service,No,Male,0
992,14,2,60.17005108258442,771.5561687342374,Two year,Bank transfer,No,No internet service,Yes,Yes,Yes,No,Male,0
993,41,3,63.76471600279742,-75.58800907853325,Two year,Credit card,No,Yes,Yes,Yes,Yes,No,Female,0
994,34,1,74.58883036172128,1913.930307209107,Month-to-month,Credit card,No,No,No,Yes,No internet service,No,Female,1
995,29,4,82.49034148265045,1849.679539728128,Month-to-month,Credit card,DSL,Yes,No,No,Yes,Yes,Female,1
996,40,1,52.00469546303466,1673.303786813636,One year,Credit card,DSL,Yes,No,No,No internet service,No,Female,0
997,71,1,40.93598289221711,957.4223053294237,Two year,Electronic check,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Male,1
998,54,3,44.15911175513794,827.7662465633599,Two year,Electronic check,DSL,No internet service,No internet service,No,Yes,No,Female,1
999,36,0,55.255941576101456,2464.3698635465744,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,Male,1
1000,53,0,57.961573643669816,1449.4480682915123,Month-to-month,Bank transfer,DSL,Yes,No,No,No,Yes,Female,1
